,0,1,2,3,4,5,6,7,8,9,10,11,12,user_id
28750,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.6161640774696574,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,-0.8041882656508116,-0.10366136377958568,1163
28741,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,-0.8041882656508116,-0.07874159546145751,1163
28731,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.5282985170332376,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,-0.8041882656508116,-0.0912014796205216,1163
28726,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.5282985170332376,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,-0.8041882656508116,-0.10366136377958568,1163
28758,3.303023967910127,2.690377324649166,2.602894905060655,0.6432422887856926,-0.39208637550905434,-0.36429112973027644,1.7806312428368503,1.5875283904015665,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.06628171130239342,1164
42729,1.0115984719604278,0.44407925818774924,-0.03430655793633249,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,0.3100749401538794,1.1108496258721252,-0.3621764637056963,0.18604740267998848,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42762,1.154812565457284,0.6117134422520341,-0.1332016127987195,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,0.20247325946975958,1.269742547381939,-0.3621764637056963,1.6911958060459675,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42735,0.581956191469859,-0.09235013081796234,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,0.6754593217933528,0.883950570469185,1.2061853787780135,0.7534359868523856,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1165
42778,-0.5160185253393722,1.3493038521348872,0.6579588261003766,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.04859732879318664,1.3015211316839017,-0.3621764637056963,1.8703801397800126,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42783,-0.5160185253393722,-0.02529645719224839,-0.6936069236855793,-0.8504722386334435,0.34142239241125616,0.566011905843497,-0.5866057322137856,2.540885919460449,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42747,-0.5160185253393722,0.1088108900591795,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,0.2383404863644662,1.5875283904015665,-0.3621764637056963,0.29355800292041556,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42828,0.2955280044761465,0.07528405324632252,0.03162347863859219,-0.8504722386334435,0.970144193485808,-0.36429112973027644,1.2784900663109577,0.4752779398328703,2.134670449448106,-0.06481066454767467,-0.14570178114558496,0.5573986591476032,-0.041361942984265244,1165
42818,0.391004066807384,0.41055242137489223,-0.6936069236855793,-0.8504722386334435,1.756046444828998,-0.36429112973027644,0.20247325946975958,2.191321492138859,-0.3621764637056963,0.3293948696672246,-0.14570178114558496,0.5573986591476032,-0.10366136377958568,1165
42831,-0.5160185253393722,1.852206404327742,-0.6936069236855793,-0.8504722386334435,0.9177507100629287,-0.36429112973027644,0.7404816628903587,1.5239712217976409,0.7534359868523856,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.0912014796205216,1165
42853,-0.5160185253393722,0.9134549735677469,0.2953436249382909,-0.8504722386334435,-0.28729940866329573,-0.36429112973027644,0.5611455284168256,1.8099784805153056,0.9659335964824965,0.5085792034012697,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1165
42806,-0.5160185253393722,0.3770255845620353,0.32830864322575326,-0.8504722386334435,1.1797181271773254,-0.36429112973027644,0.13073880568034638,2.540885919460449,0.859684791667441,0.5444160701480787,-0.14570178114558496,0.5573986591476032,-0.02890205882520116,1165
29458,-0.5160185253393722,0.645240279064891,0.7568538809627636,0.8189734096585322,-0.39208637550905434,-0.36429112973027644,1.0632867049427182,-0.636972510735826,-0.3621764637056963,1.5836852058055404,-1.3770804423768583,-0.35032595738467337,-0.02890205882520116,1166
29437,-0.13411427601442222,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,1.2611534050842592,-1.3770804423768583,-0.35032595738467337,-0.10366136377958568,1166
38975,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,-1.2580505739169499,-0.06628171130239342,1167
38969,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.030377759605391772,-0.3621764637056963,0.04269993569275239,0.6752173263419305,-1.2580505739169499,-0.0912014796205216,1167
39021,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,3.1440340951911323,-0.566526799003001,0.6752173263419305,-1.2580505739169499,-0.02890205882520116,1167
28849,-0.5160185253393722,-0.6623063566365308,2.5039998501982677,2.078379775913882,4.847261966778878,-0.36429112973027644,-0.5866057322137856,2.540885919460449,4.950263777047074,3.0171598756779012,-0.14570178114558496,0.10353635088146493,-0.041361942984265244,1168
28851,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.10353635088146493,0.03339736197011927,1168
28850,-0.5160185253393722,-0.6623063566365308,2.602894905060655,2.078379775913882,4.847261966778878,-0.36429112973027644,-0.5866057322137856,2.540885919460449,4.950263777047074,2.587117474716193,-0.14570178114558496,0.10353635088146493,-0.0912014796205216,1168
42474,-0.5160185253393722,2.690377324649166,-0.6936069236855793,2.078379775913882,-0.39208637550905434,-0.36429112973027644,2.964249730362168,-0.636972510735826,1.1253068037050797,-0.566526799003001,-0.14570178114558496,0.10353635088146493,-0.07874159546145751,1170
42475,-0.5160185253393722,2.690377324649166,-0.6936069236855793,2.049091255768409,-0.39208637550905434,-0.36429112973027644,3.000116957256875,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.10353635088146493,-0.0912014796205216,1170
42467,0.3432660356417652,0.678767115877748,0.32830864322575326,-0.8504722386334435,4.847261966778878,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,4.790890569824491,-0.566526799003001,-0.14570178114558496,0.10353635088146493,-0.05382182714332933,1170
42465,-0.5160185253393722,2.5227431405848812,-0.6936069236855793,-0.030393674560192287,-0.39208637550905434,3.3021973045898902,1.3502245201003709,0.5388351084367958,1.0190579988900241,-0.566526799003001,-0.14570178114558496,0.10353635088146493,-0.10366136377958568,1170
42471,-0.5160185253393722,-0.6623063566365308,2.602894905060655,-0.8504722386334435,2.751522629863705,-0.36429112973027644,3.000116957256875,-0.636972510735826,-0.3621764637056963,0.86694787086936,-0.14570178114558496,0.10353635088146493,-0.06628171130239342,1170
61650,-0.5160185253393722,-0.6623063566365308,0.42720369808814024,-0.8504722386334435,-0.39208637550905434,1.76993348129191,-0.5866057322137856,1.6193069747035291,1.2315556085201351,-0.566526799003001,-0.14570178114558496,-0.35032595738467337,0.8183700639911566,1174
30407,3.875880341897552,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,1.4651232756798798,-0.041361942984265244,1176
30403,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,1.4651232756798798,0.020937477811055184,1176
30399,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.888399535758386,-0.3621764637056963,-0.566526799003001,0.6752173263419305,1.4651232756798798,-0.0912014796205216,1176
30395,1.1070745342916652,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.7952741373757419,0.6752173263419305,1.4651232756798798,-0.10366136377958568,1176
28954,0.6774322538010965,2.086894262017741,0.09755351521351686,0.08676040602170074,-0.39208637550905434,-0.36429112973027644,1.0991539318374246,0.06215634390735452,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-1.2580505739169499,-0.07874159546145751,1183
28991,-0.5160185253393722,-0.02529645719224839,-0.6936069236855793,-0.8504722386334435,0.34142239241125616,-0.36429112973027644,-0.5866057322137856,-0.4463010049240495,0.009694353146997684,0.831111004122551,-0.14570178114558496,0.5573986591476032,-0.041361942984265244,1184
28992,-0.5160185253393722,-0.09235013081796234,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1184
29014,0.24778997331052774,-0.6623063566365308,-0.6936069236855793,-0.5575870371787108,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.0014008246965709797,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,0.020937477811055184,1184
28956,0.10457587981367152,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,0.6033898095256528,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,0.7534359868523856,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.016442174666137073,1184
29050,0.772908316132334,-0.6623063566365308,-0.6936069236855793,-0.3525673961603981,0.6033898095256528,-0.36429112973027644,-0.5866057322137856,0.030377759605391772,-0.3621764637056963,0.29355800292041556,-0.14570178114558496,0.5573986591476032,-0.0912014796205216,1184
29222,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,1.0819690713502141,-0.14570178114558496,0.5573986591476032,-0.016442174666137073,1184
29226,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,1.2583012118406312,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.12571351251128002,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1184
29207,1.4889787836166153,-0.6623063566365308,-0.6936069236855793,0.7311078492221124,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.5706136927387585,-0.3621764637056963,2.157075073754485,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1184
29184,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.041361942984265244,1184
29171,1.0115984719604278,-0.02529645719224839,0.32830864322575326,-0.4990099968877644,1.127324643754446,0.5112881978685692,-0.5866057322137856,1.39685688458979,0.6471871820373302,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.0912014796205216,1184
29245,-0.5160185253393722,0.24291823731060738,-0.6936069236855793,1.6390519737317835,-0.39208637550905434,1.1679726935677035,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.6877635371353149,-0.14570178114558496,0.5573986591476032,-0.07874159546145751,1184
29296,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.0912014796205216,1184
29298,2.82564365625394,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,1.1108496258721252,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,0.14553631940169603,1184
29279,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.003982290507072986,1184
29073,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.02890205882520116,1184
29031,-0.5160185253393722,-0.29351115169510417,-0.2980267042360312,-0.32327887601492483,0.49860284267989413,-0.36429112973027644,-0.5866057322137856,1.1426282101740879,-0.3621764637056963,0.9744584711097871,-0.14570178114558496,0.5573986591476032,-0.05382182714332933,1184
29092,0.581956191469859,-0.6623063566365308,-0.6936069236855793,-0.3525673961603981,0.28902890898837685,-0.36429112973027644,-0.5866057322137856,-0.31918666771619847,-0.3621764637056963,0.04269993569275239,-0.14570178114558496,0.5573986591476032,-0.0912014796205216,1184
29140,0.581956191469859,0.678767115877748,0.8557489358251507,1.2875897319861043,2.227587795634912,-0.36429112973027644,-0.5866057322137856,1.5875283904015665,1.762799632595412,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.07874159546145751,1184
29135,0.3432660356417652,1.5839917098248861,-0.6936069236855793,0.7896848895130588,2.908703080132343,-0.36429112973027644,1.529560654573904,1.4604140531937155,1.8690484374104674,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.06628171130239342,1184
29107,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,0.9068389700949518,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,-0.05382182714332933,1184
29317,3.398500030241365,-0.6623063566365308,1.6798743930117093,1.141147131258738,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,1.9053142334211939,-0.3621764637056963,2.049564473514058,-1.3770804423768583,-1.2580505739169499,-0.07874159546145751,1185
29319,0.15231391097929026,-0.6623063566365308,-0.49581681396080524,-0.8504722386334435,-0.39208637550905434,0.40184078191871353,-0.15619900947730644,1.1108496258721252,-0.3621764637056963,-0.17232126478810175,-1.3770804423768583,-1.2580505739169499,0.2701351609923369,1185
30391,-0.5160185253393722,-0.6623063566365308,0.8227839175376883,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.9027847376161691,-0.9666208886331005,0.5573986591476032,-0.06628171130239342,1190
30389,0.15231391097929026,-0.6623063566365308,0.06458849692605453,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.15619900947730644,0.31638501832305654,-0.3621764637056963,0.006863068945943371,-0.9666208886331005,0.5573986591476032,-0.003982290507072986,1190
29426,-0.5160185253393722,0.41055242137489223,-0.6936069236855793,0.14533744631264725,0.6557832929485321,1.2226964015426314,-0.5866057322137856,1.778199896213343,0.7534359868523856,0.6160898036416969,-1.3770804423768583,-1.7119128821830882,-0.0912014796205216,1192
30384,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,3.0171598756779012,0.6752173263419305,-0.35032595738467337,0.282595045151401,1195
30383,-0.5160185253393722,0.8464012999420328,2.3062097404734936,-0.8504722386334435,3.4850313977840157,-0.36429112973027644,-0.5866057322137856,2.540885919460449,-0.3621764637056963,3.0171598756779012,0.6752173263419305,-0.35032595738467337,0.2701351609923369,1195
30382,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,3.0658835304009813,-0.36429112973027644,-0.5866057322137856,1.1426282101740879,-0.3621764637056963,3.0171598756779012,0.6752173263419305,-0.35032595738467337,0.2950549293104651,1195
33735,0.7251702849667152,-0.6623063566365308,0.789818899250226,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.9027847376161691,-0.14570178114558496,-0.35032595738467337,-0.10366136377958568,1197
33322,-0.5160185253393722,0.41055242137489223,-0.6936069236855793,-0.8504722386334435,1.284505094023084,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,0.25767527683327285,1200
40784,1.0593365031260464,-0.6623063566365308,2.2732447221860315,2.078379775913882,4.847261966778878,5.108079667762509,2.8566480496780486,2.413771582252598,4.950263777047074,2.33625940748853,0.6752173263419305,0.10353635088146493,0.5442526124917468,1203
40778,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,0.6752173263419305,0.10353635088146493,0.0956967827654397,1203
110376,-0.5160185253393722,-0.6623063566365308,0.4931337346630649,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.5573986591476032,2.998849791827372,1204
29492,0.772908316132334,1.684572220263457,0.09755351521351686,1.2290126916951578,-0.39208637550905434,3.9588818002890243,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,3.0171598756779012,-0.14570178114558496,0.5573986591476032,0.19537585603795238,1206
32279,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.0011051544147190305,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.13648439804129273,-1.3770804423768583,0.10353635088146493,0.569172380809875,1210
32247,-0.5160185253393722,-0.6623063566365308,0.03162347863859219,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.11437366918637044,-1.3770804423768583,0.10353635088146493,0.13307643524263196,1210
32250,-0.5160185253393722,-0.6623063566365308,0.7568538809627636,-0.3525673961603981,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.31638501832305654,-0.3621764637056963,0.3652317364140336,-1.3770804423768583,0.10353635088146493,0.1829159718788883,1210
32255,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,0.7763488897850652,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,0.22029562435608058,1210
32260,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.4117207712289448,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,0.19537585603795238,1210
32265,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.507056524134833,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,0.1704560877198242,1210
32270,-0.5160185253393722,0.2093914004977504,-0.6936069236855793,0.29178004704001353,-0.39208637550905434,-0.36429112973027644,0.5252783015221191,-0.636972510735826,-0.3621764637056963,0.759437270628933,-1.3770804423768583,0.10353635088146493,0.24521539267420875,1210
29499,1.345764690119759,-0.6623063566365308,-0.6936069236855793,0.6725308089311659,0.5509963261027734,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,-0.8041882656508116,-0.0912014796205216,1211
29500,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,1.1253068037050797,-0.566526799003001,-0.14570178114558496,-0.35032595738467337,0.1704560877198242,1212
91397,-0.5160185253393722,-0.6623063566365308,2.602894905060655,0.9947045305313718,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,0.9128091940749689,-0.566526799003001,-0.5561613348893427,0.10353635088146493,-0.10366136377958568,1214
91385,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.5561613348893427,0.10353635088146493,-0.10366136377958568,1214
29501,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,2.8267102004782947,0.03339736197011927,1216
29504,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,1.0532815708223182,1.441685544291722,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,0.8065603892599132,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.10366136377958568,1217
29533,-0.5160185253393722,-0.6623063566365308,0.7568538809627636,-0.11825923499661205,-0.39208637550905434,-0.36429112973027644,-0.04859732879318664,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.10366136377958568,1217
29524,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.06628171130239342,1217
29540,-0.5160185253393722,-0.6623063566365308,0.6579588261003766,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.4117207712289448,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.0912014796205216,1217
29520,0.200051942144909,-0.6623063566365308,1.0535390455499247,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,1.0991539318374246,0.12571351251128002,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.0912014796205216,1217
29565,-0.5160185253393722,-0.6623063566365308,1.0205740272624624,0.5846652484947461,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.761285198550535,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,-0.8041882656508116,-0.10366136377958568,1217
29556,-0.5160185253393722,-0.6623063566365308,0.6579588261003766,0.9947045305313718,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,0.761285198550535,-0.3621764637056963,0.29355800292041556,-0.14570178114558496,-0.8041882656508116,-0.10366136377958568,1217
29571,-0.5160185253393722,1.4498843625734583,0.987609008975,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.10353635088146493,0.08323689860637562,1219
36736,0.2955280044761465,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.9666208886331005,0.10353635088146493,-0.0912014796205216,1223
39798,1.154812565457284,-0.6623063566365308,0.592028789525452,1.9026486550410426,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,1.4761746055651135,1.0856768800856884,-0.8041882656508116,-0.10366136377958568,1224
39695,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,1.913226895097636,-0.36429112973027644,0.5252783015221191,-0.636972510735826,-0.3621764637056963,-0.566526799003001,1.0856768800856884,-0.8041882656508116,-0.10366136377958568,1224
39720,-0.5160185253393722,-0.6623063566365308,0.6249938078129142,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,1.0856768800856884,-0.8041882656508116,-0.10366136377958568,1224
39740,-0.5160185253393722,-0.6623063566365308,1.5150493015743975,1.111858611113265,0.970144193485808,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,0.3652317364140336,1.0856768800856884,-0.8041882656508116,-0.10366136377958568,1224
39768,-0.5160185253393722,-0.6623063566365308,2.602894905060655,2.078379775913882,2.38476824590355,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,2.157075073754485,1.0856768800856884,-0.8041882656508116,-0.10366136377958568,1224
29572,-0.5160185253393722,1.3493038521348872,1.1194690821248494,1.9905142154774624,-0.39208637550905434,0.8943541536930641,0.20247325946975958,1.39685688458979,2.187794851855634,0.6519266703885058,0.6752173263419305,-0.35032595738467337,-0.10366136377958568,1226
29609,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-0.14570178114558496,0.10353635088146493,-0.07874159546145751,1227
29577,3.780404279566315,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,2.540885919460449,-0.3621764637056963,2.9096492754374745,-0.14570178114558496,0.10353635088146493,-0.003982290507072986,1227
41726,-0.5160185253393722,2.623323651023452,2.5699298867731923,1.931937175186516,-0.39208637550905434,4.9439085438377255,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,-0.10366136377958568,1229
41724,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,-0.003982290507072986,1229
41769,-0.5160185253393722,-0.6623063566365308,-0.6936069236855793,-0.8504722386334435,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,2.3184358293467096,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,-0.07874159546145751,1229
41670,-0.5160185253393722,2.690377324649166,2.602894905060655,2.078379775913882,-0.39208637550905434,5.108079667762509,3.000116957256875,2.4455501665545607,-0.3621764637056963,2.9454861421842833,-1.3770804423768583,0.10353635088146493,-0.0912014796205216,1229
41835,-0.5160185253393722,-0.6623063566365308,0.789818899250226,-0.8504722386334435,2.070407345366274,2.207723145091333,-0.5866057322137856,-0.636972510735826,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,-0.0912014796205216,1229
41940,4.257784591222502,1.718099057076314,1.5809793381493222,1.0825700909677916,-0.39208637550905434,3.4116447205397455,-0.5866057322137856,2.540885919460449,-0.3621764637056963,2.0137276067672487,-1.3770804423768583,0.10353635088146493,-0.10366136377958568,1229
41945,0.772908316132334,0.17586456368489345,0.5590637712379897,-0.41114443645134463,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,2.509107335158486,-0.3621764637056963,1.2253165383374502,-1.3770804423768583,0.10353635088146493,-0.0912014796205216,1229
42006,0.772908316132334,-0.6623063566365308,1.2842941735621611,-0.8504722386334435,-0.39208637550905434,3.794710676364241,-0.5866057322137856,2.286657245044747,-0.3621764637056963,1.1894796715906413,-1.3770804423768583,0.10353635088146493,-0.0912014796205216,1229
41876,1.727668939444709,-0.2599843148822472,0.39423867980067795,0.116048926167174,-0.39208637550905434,-0.36429112973027644,-0.5866057322137856,2.254878660742784,-0.3621764637056963,-0.566526799003001,-1.3770804423768583,0.10353635088146493,-0.0912014796205216,1229
